categoryId,categoryName,categoryPath,categoryLevel,status,categoryMarginId,categoryMarginFloor,categoryMarginRecommended,brands,tradeStatus
29569,"espresso machines","2 → 2001 → 10029 → 29569",4,Active,,0,0,[],Trade
29570,"french presses","2 → 2001 → 10029 → 29570",4,Active,,0,0,[],Trade
10104,kettles,"2 → 2001 → 10029 → 10104",4,Active,,0,0,[],Trade
29576,"milk frothers","2 → 2001 → 10029 → 29576",4,Active,,0,0,[],Trade
29350,cookbooks,"2 → 2001 → 29350",3,Active,388,5,28,[],Trade
10060,cookware,"2 → 2001 → 10060",3,Active,327,5,26,[],Trade
29335,"chafing dishes","2 → 2001 → 10060 → 29335",4,Active,,0,0,[],Trade
10100,"cookware sets","2 → 2001 → 10060 → 10100",4,Active,,0,0,[],Trade
10101,"dutch ovens and casseroles","2 → 2001 → 10060 → 10101",4,Active,,0,0,[],Trade
10102,"frying pans and skillets","2 → 2001 → 10060 → 10102",4,Active,,0,0,[],Trade
10103,"griddles and grill pans","2 → 2001 → 10060 → 10103",4,Active,,0,0,[],Trade
29559,"pressure cookers","2 → 2001 → 10060 → 29559",4,Active,,0,0,[],Trade
10108,"roasting pans and racks","2 → 2001 → 10060 → 10108",4,Active,,0,0,[],Trade
10106,saucepans,"2 → 2001 → 10060 → 10106",4,Active,,0,0,[],Trade
10107,"saute pans","2 → 2001 → 10060 → 10107",4,Active,,0,0,[],Trade
10110,"specialty cookware","2 → 2001 → 10060 → 10110",4,Active,,0,0,[],Trade
10109,stockpots,"2 → 2001 → 10060 → 10109",4,Active,,0,0,[],Trade
29336,"woks and stirfry pans","2 → 2001 → 10060 → 29336",4,Active,,0,0,[],Trade
29560,"cookware accessories","2 → 2001 → 29560",3,Active,398,5,23,[],Trade
29561,"pot and pan lids","2 → 2001 → 29560 → 29561",4,Active,,0,0,[],Trade
29562,"steamer baskets","2 → 2001 → 29560 → 29562",4,Active,,0,0,[],Trade
10004,"cookware and bakeware","2 → 2001 → 10004",3,Inactive,,0,0,[],Trade
11008,"kitchen and table linens","2 → 2001 → 11008",3,Active,333,5,26,[],Trade
10001,aprons,"2 → 2001 → 11008 → 10001",4,Active,,0,0,[],Trade
10005,"dish towels","2 → 2001 → 11008 → 10005",4,Active,,0,0,[],Trade
11401,napkins,"2 → 2001 → 11008 → 11401",4,Active,,0,0,[],Trade
10037,"oven mitts and pot holders","2 → 2001 → 11008 → 10037",4,Active,,0,0,[],Trade
11402,placemats,"2 → 2001 → 11008 → 11402",4,Active,,0,0,[],Trade
29339,"table pads","2 → 2001 → 11008 → 29339",4,Active,,0,0,[],Trade
29340,"table runners","2 → 2001 → 11008 → 29340",4,Active,,0,0,[],Trade
11400,tablecloths,"2 → 2001 → 11008 → 11400",4,Active,,0,0,[],Trade
29550,"kitchen fixture parts","2 → 2001 → 29550",3,Active,396,5,17,[],Trade
29549,"kitchen fixtures","2 → 2001 → 29549",3,Active,395,5,14,[],Trade
29557,"bar faucets","2 → 2001 → 29549 → 29557",4,Active,,0,0,[],Trade
29558,"bar sinks","2 → 2001 → 29549 → 29558",4,Active,102,5,14,[],Trade
29552,"garbage disposals","2 → 2001 → 29549 → 29552",4,Active,,0,0,[],Trade
29555,"hot water dispensers","2 → 2001 → 29549 → 29555",4,Active,101,5,14,[],Trade
10007,"kitchen faucets","2 → 2001 → 29549 → 10007",4,Active,,0,0,[],Trade
10008,"kitchen sinks","2 → 2001 → 29549 → 10008",4,Active,38,5,14,[],Trade
29553,"pot fillers","2 → 2001 → 29549 → 29553",4,Active,,0,0,[],Trade
29554,"utility sink faucets","2 → 2001 → 29549 → 29554",4,Active,,0,0,[],Trade
18008,"utility sinks","2 → 2001 → 29549 → 18008",4,Active,,0,0,[],Trade
29556,"water filtration systems","2 → 2001 → 29549 → 29556",4,Active,,0,0,[],Trade
10062,"kitchen knives and accessories","2 → 2001 → 10062",3,Active,329,5,10,[],Trade
10400,"boning knives","2 → 2001 → 10062 → 10400",4,Active,,0,0,[],Trade
10401,"bread knives","2 → 2001 → 10062 → 10401",4,Active,,0,0,[],Trade
10402,"ceramic knives","2 → 2001 → 10062 → 10402",4,Inactive,,0,0,[],Trade
10404,"cheese knives","2 → 2001 → 10062 → 10404",4,Active,,0,0,[],Trade
10403,"chef's knives","2 → 2001 → 10062 → 10403",4,Active,,0,0,[],Trade
10405,cleavers,"2 → 2001 → 10062 → 10405",4,Active,,0,0,[],Trade
10411,"cutting boards","2 → 2001 → 10062 → 10411",4,Active,,0,0,[],Trade
10408,"kitchen shears","2 → 2001 → 10062 → 10408",4,Active,,0,0,[],Trade
10413,"knife sets","2 → 2001 → 10062 → 10413",4,Active,,0,0,[],Trade
10412,"knife sharpeners","2 → 2001 → 10062 → 10412",4,Active,,0,0,[],Trade
10414,"knife storage","2 → 2001 → 10062 → 10414",4,Active,,0,0,[],Trade
10406,"paring knives","2 → 2001 → 10062 → 10406",4,Active,,0,0,[],Trade
10407,"santoku knives","2 → 2001 → 10062 → 10407",4,Active,,0,0,[],Trade
29337,"slicing and carving knives","2 → 2001 → 10062 → 29337",4,Active,,0,0,[],Trade
29338,"specialty knives","2 → 2001 → 10062 → 29338",4,Active,,0,0,[],Trade
10409,"steak knives","2 → 2001 → 10062 → 10409",4,Active,,0,0,[],Trade
10410,"utility knives","2 → 2001 → 10062 → 10410",4,Active,,0,0,[],Trade
29563,"kitchen sink accessories","2 → 2001 → 29563",3,Active,399,5,10,[],Trade
29341,"kitchen storage and organization","2 → 2001 → 29341",3,Active,387,5,25,[],Trade
29368,"cookbook stands and recipe holders","2 → 2001 → 29341 → 29368",4,Active,,0,0,[],Trade
29342,"dinnerware and stemware storage","2 → 2001 → 29341 → 29342",4,Active,,0,0,[],Trade
10003,"dish racks","2 → 2001 → 29341 → 10003",4,Active,,0,0,[],Trade
29343,"flatware storage","2 → 2001 → 29341 → 29343",4,Active,,0,0,[],Trade
29354,"food and beverage carriers","2 → 2001 → 29341 → 29354",4,Active,,0,0,[],Trade
29359,"coolers and ice chests","2 → 2001 → 29341 → 29354 → 29359",5,Active,,0,0,[],Trade
29357,"drink sleeves","2 → 2001 → 29341 → 29354 → 29357",5,Active,,0,0,[],Trade
29360,"lunch boxes and totes","2 → 2001 → 29341 → 29354 → 29360",5,Active,,0,0,[],Trade
29355,"picnic baskets","2 → 2001 → 29341 → 29354 → 29355",5,Active,,0,0,[],Trade
29358,thermoses,"2 → 2001 → 29341 → 29354 → 29358",5,Active,,0,0,[],Trade
29356,"water bottles","2 → 2001 → 29341 → 29354 → 29356",5,Active,,0,0,[],Trade
10006,"food containers and storage","2 → 2001 → 29341 → 10006",4,Active,,0,0,[],Trade
29344,"bread boxes","2 → 2001 → 29341 → 10006 → 29344",5,Active,,0,0,[],Trade
29347,"dry food dispensers","2 → 2001 → 29341 → 10006 → 29347",5,Active,,0,0,[],Trade
29373,"food storage containers","2 → 2001 → 29341 → 10006 → 29373",5,Active,,0,0,[],Trade
29345,"kitchen canisters and jars","2 → 2001 → 29341 → 10006 → 29345",5,Active,,0,0,[],Trade
29348,"oil and vinegar dispensers","2 → 2001 → 29341 → 10006 → 29348",5,Active,,0,0,[],Trade
10010,"kitchen cabinetry","2 → 2001 → 29341 → 10010",4,Active,,0,0,[],Trade
10036,"kitchen drawer organizers","2 → 2001 → 29341 → 10036",4,Active,,0,0,[],Trade
29361,"napkin holders","2 → 2001 → 29341 → 29361",4,Active,,0,0,[],Trade
29349,"pantry and cabinet organizers","2 → 2001 → 29341 → 29349",4,Active,,0,0,[],Trade
29351,"paper towel holders","2 → 2001 → 29341 → 29351",4,Active,,0,0,[],Trade
10024,"pot racks and accessories","2 → 2001 → 29341 → 10024",4,Active,,0,0,[],Trade
29352,"spice jars and spice racks","2 → 2001 → 29341 → 29352",4,Active,,0,0,[],Trade
29353,"utensil holders and racks","2 → 2001 → 29341 → 29353",4,Active,,0,0,[],Trade
10031,"wine racks","2 → 2001 → 29341 → 10031",4,Active,,0,0,[],Trade
10033,"kitchen tools and gadgets","2 → 2001 → 10033",3,Active,325,5,24,[],Trade
10301,"can openers","2 → 2001 → 10033 → 10301",4,Active,,0,0,[],Trade
10302,"colanders and strainers","2 → 2001 → 10033 → 10302",4,Active,,0,0,[],Trade
10303,"cooking utensils","2 → 2001 → 10033 → 10303",4,Active,,0,0,[],Trade
29363,"cooking spoons","2 → 2001 → 10033 → 10303 → 29363",5,Active,,0,0,[],Trade
29693,"cooking utensil sets","2 → 2001 → 10033 → 10303 → 29693",5,Active,,0,0,[],Trade
29367,"kitchen tongs","2 → 2001 → 10033 → 10303 → 29367",5,Active,,0,0,[],Trade
29364,ladles,"2 → 2001 → 10033 → 10303 → 29364",5,Active,,0,0,[],Trade
29366,"potato mashers","2 → 2001 → 10033 → 10303 → 29366",5,Active,,0,0,[],Trade
29362,spatulas,"2 → 2001 → 10033 → 10303 → 29362",5,Active,,0,0,[],Trade
29365,whisks,"2 → 2001 → 10033 → 10303 → 29365",5,Active,,0,0,[],Trade
29564,"food slicers","2 → 2001 → 10033 → 29564",4,Active,,0,0,[],Trade
10304,graters,"2 → 2001 → 10033 → 10304",4,Active,,0,0,[],Trade
29372,"ice trays and molds","2 → 2001 → 10033 → 29372",4,Active,,0,0,[],Trade
10310,"kitchen scales","2 → 2001 → 10033 → 10310",4,Active,,0,0,[],Trade
29566,"kitchen thermometers","2 → 2001 → 10033 → 29566",4,Active,,0,0,[],Trade
29565,"kitchen timers","2 → 2001 → 10033 → 29565",4,Active,,0,0,[],Trade
10306,mandolines,"2 → 2001 → 10033 → 10306",4,Active,,0,0,[],Trade
10307,"measuring cups","2 → 2001 → 10033 → 10307",4,Active,,0,0,[],Trade
29374,"measuring spoons","2 → 2001 → 10033 → 29374",4,Active,,0,0,[],Trade
10300,"mixing bowls","2 → 2001 → 10033 → 10300",4,Active,,0,0,[],Trade
29371,"peelers and corers","2 → 2001 → 10033 → 29371",4,Active,,0,0,[],Trade
10309,"salt and pepper shakers and mills","2 → 2001 → 10033 → 10309",4,Active,,0,0,[],Trade
10311,"specialty kitchen tools","2 → 2001 → 10033 → 10311",4,Active,,0,0,[],Trade
29375,basters,"2 → 2001 → 10033 → 10311 → 29375",5,Active,,0,0,[],Trade
29382,"food mills","2 → 2001 → 10033 → 10311 → 29382",5,Active,,0,0,[],Trade
29376,"garlic presses","2 → 2001 → 10033 → 10311 → 29376",5,Active,,0,0,[],Trade
29378,"ice cream scoops","2 → 2001 → 10033 → 10311 → 29378",5,Active,,0,0,[],Trade
29379,"melon ballers","2 → 2001 → 10033 → 10311 → 29379",5,Active,,0,0,[],Trade
29377,"mortar and pestle sets","2 → 2001 → 10033 → 10311 → 29377",5,Active,,0,0,[],Trade
29384,"pasta makers and accessories","2 → 2001 → 10033 → 10311 → 29384",5,Active,,0,0,[],Trade
29694,"pizza cutters","2 → 2001 → 10033 → 10311 → 29694",5,Active,,0,0,[],Trade
29385,"pizza pans and stones","2 → 2001 → 10033 → 10311 → 29385",5,Active,,0,0,[],Trade
29380,"popsicle molds","2 → 2001 → 10033 → 10311 → 29380",5,Active,,0,0,[],Trade
29383,"potato ricers","2 → 2001 → 10033 → 10311 → 29383",5,Active,,0,0,[],Trade
29381,"splatter screens","2 → 2001 → 10033 → 10311 → 29381",5,Active,,0,0,[],Trade
29369,"spoon rests","2 → 2001 → 10033 → 29369",4,Active,,0,0,[],Trade
10013,"knives and chopping boards","2 → 2001 → 10013",3,Inactive,,0,0,[],Trade
29567,"major kitchen appliance parts and accessories","2 → 2001 → 29567",3,Active,400,5,17,[],Trade
10014,"major kitchen appliances","2 → 2001 → 10014",3,Active,322,5,14,[],Trade
10045,"beer and wine refrigerators","2 → 2001 → 10014 → 10045",4,Active,,0,0,[],Trade
10020,cooktops,"2 → 2001 → 10014 → 10020",4,Active,,0,0,[],Trade
10018,dishwashers,"2 → 2001 → 10014 → 10018",4,Active,,0,0,[],Trade
29683,freezers,"2 → 2001 → 10014 → 29683",4,Active,,0,0,[],Trade
10035,"gas ranges and electric ranges","2 → 2001 → 10014 → 10035",4,Active,,0,0,[],Trade
29386,"ice makers","2 → 2001 → 10014 → 29386",4,Active,,0,0,[],Trade
10017,"microwave ovens","2 → 2001 → 10014 → 10017",4,Active,,0,0,[],Trade
10019,ovens,"2 → 2001 → 10014 → 10019",4,Active,,0,0,[],Trade
10016,"range hoods and vents","2 → 2001 → 10014 → 10016",4,Active,,0,0,[],Trade
10015,refrigerators,"2 → 2001 → 10014 → 10015",4,Active,,0,0,[],Trade
29387,"warming drawers","2 → 2001 → 10014 → 29387",4,Active,,0,0,[],Trade
10025,"small kitchen appliances","2 → 2001 → 10025",3,Active,323,5,21,[],Trade
10027,blenders,"2 → 2001 → 10025 → 10027",4,Active,,0,0,[],Trade
29388,"bread machines","2 → 2001 → 10025 → 29388",4,Active,,0,0,[],Trade
29389,"deep fryers","2 → 2001 → 10025 → 29389",4,Active,,0,0,[],Trade
29390,dehydrators,"2 → 2001 → 10025 → 29390",4,Active,,0,0,[],Trade
29391,"electric can openers","2 → 2001 → 10025 → 29391",4,Active,,0,0,[],Trade
10038,"electric grills and skillets","2 → 2001 → 10025 → 10038",4,Active,,0,0,[],Trade
29392,"electric roaster ovens","2 → 2001 → 10025 → 29392",4,Active,,0,0,[],Trade
29393,"fondue and raclette sets","2 → 2001 → 10025 → 29393",4,Active,,0,0,[],Trade
10044,"food processors","2 → 2001 → 10025 → 10044",4,Active,,0,0,[],Trade
29394,"hot plates and burners","2 → 2001 → 10025 → 29394",4,Active,,0,0,[],Trade
29395,"ice cream makers","2 → 2001 → 10025 → 29395",4,Active,,0,0,[],Trade
10039,juicers,"2 → 2001 → 10025 → 10039",4,Active,,0,0,[],Trade
10040,mixers,"2 → 2001 → 10025 → 10040",4,Active,,0,0,[],Trade
29697,"popcorn makers","2 → 2001 → 10025 → 29697",4,Active,,0,0,[],Trade
29396,"rice cookers and food steamers","2 → 2001 → 10025 → 29396",4,Active,,0,0,[],Trade
10041,"slow cookers","2 → 2001 → 10025 → 10041",4,Active,,0,0,[],Trade
29397,"small kitchen appliance accessories","2 → 2001 → 10025 → 29397",4,Active,,0,0,[],Trade
10042,"specialty small kitchen appliances","2 → 2001 → 10025 → 10042",4,Active,,0,0,[],Trade
29568,"toaster ovens","2 → 2001 → 10025 → 29568",4,Active,,0,0,[],Trade
10026,toasters,"2 → 2001 → 10025 → 10026",4,Active,,0,0,[],Trade
10043,"waffle makers","2 → 2001 → 10025 → 10043",4,Active,,0,0,[],Trade
11012,"wine and bar tools","2 → 2001 → 11012",3,Active,335,5,25,[],Trade
29332,"beer taps and dispensers","2 → 2001 → 11012 → 29332",4,Active,,0,0,[],Trade
29333,"carbonators and soda siphons","2 → 2001 → 11012 → 29333",4,Active,,0,0,[],Trade
29334,coasters,"2 → 2001 → 11012 → 29334",4,Active,,0,0,[],Trade
29331,"cocktail shakers and bar tool sets","2 → 2001 → 11012 → 29331",4,Active,,0,0,[],Trade
29327,decanters,"2 → 2001 → 11012 → 29327",4,Active,,0,0,[],Trade
29330,"ice tools and buckets  ","2 → 2001 → 11012 → 29330",4,Active,,0,0,[],Trade
29329,"wine aerators and stoppers","2 → 2001 → 11012 → 29329",4,Active,,0,0,[],Trade
29328,"wine and bottle openers","2 → 2001 → 11012 → 29328",4,Active,,0,0,[],Trade
29692,"wine charms and markers","2 → 2001 → 11012 → 29692",4,Active,,0,0,[],Trade
2019,"lifestyle and leisure","2 → 2019",2,Active,,0,0,[],Trade
21900,"board games and card games","2 → 2019 → 21900",3,Active,356,5,27,[],Trade
29124,"darts and dartboards","2 → 2019 → 29124",3,Active,377,5,21,[],Trade
21902,"home gym equipment","2 → 2019 → 21902",3,Active,357,5,29,[],Trade
13009,"pet supplies","2 → 2019 → 13009",3,Active,342,5,22,[],Trade
29577,"cat supplies","2 → 2019 → 13009 → 29577",4,Active,,0,0,[],Trade
29578,"cat beds","2 → 2019 → 13009 → 29577 → 29578",5,Active,,0,0,[],Trade
29579,"cat furniture","2 → 2019 → 13009 → 29577 → 29579",5,Active,,0,0,[],Trade
29580,"cat toys","2 → 2019 → 13009 → 29577 → 29580",5,Active,,0,0,[],Trade
29581,"litter boxes and covers","2 → 2019 → 13009 → 29577 → 29581",5,Active,,0,0,[],Trade
29582,"dog supplies","2 → 2019 → 13009 → 29582",4,Active,,0,0,[],Trade
13100,"dog beds","2 → 2019 → 13009 → 29582 → 13100",5,Active,,0,0,[],Trade
29584,"dog gates","2 → 2019 → 13009 → 29582 → 29584",5,Active,,0,0,[],Trade
29585,"dog houses","2 → 2019 → 13009 → 29582 → 29585",5,Active,,0,0,[],Trade
29583,"dog kennels and crates","2 → 2019 → 13009 → 29582 → 29583",5,Active,,0,0,[],Trade
13102,"dog toys","2 → 2019 → 13009 → 29582 → 13102",5,Active,,0,0,[],Trade
13103,"fish supplies","2 → 2019 → 13009 → 13103",4,Active,,0,0,[],Trade
13101,"pet bowls and feeding","2 → 2019 → 13009 → 13101",4,Active,,0,0,[],Trade
29586,"pet doors","2 → 2019 → 13009 → 29586",4,Active,,0,0,[],Trade
29587,"small pet supplies","2 → 2019 → 13009 → 29587",4,Active,,0,0,[],Trade
2011,lighting,"2 → 2011",2,Active,,0,0,[],Trade
20013,"ceiling fans","2 → 2011 → 20013",3,Active,66,5,17,[],Trade
20002,"ceiling lighting","2 → 2011 → 20002",3,Active,,0,0,[],Trade
20003,chandeliers,"2 → 2011 → 20002 → 20003",4,Active,34,5,24,[],Trade
29267,"flush-mount ceiling lighting","2 → 2011 → 20002 → 29267",4,Active,84,5,23,[],Trade
20008,"kitchen island lighting","2 → 2011 → 20002 → 20008",4,Active,64,5,23,[],Trade
20007,"pendant lighting","2 → 2011 → 20002 → 20007",4,Active,,0,0,[],Trade
29268,"pool table lights","2 → 2011 → 20002 → 29268",4,Active,,0,0,[],Trade
20009,"recessed lighting","2 → 2011 → 20002 → 20009",4,Active,,0,0,[],Trade
29253,"recessed housings","2 → 2011 → 20002 → 20009 → 29253",5,Active,,0,0,[],Trade
29254,"recessed lighting kits","2 → 2011 → 20002 → 20009 → 29254",5,Active,,0,0,[],Trade
29255,"recessed shower lighting","2 → 2011 → 20002 → 20009 → 29255",5,Active,,0,0,[],Trade
29256,"recessed trims","2 → 2011 → 20002 → 20009 → 29256",5,Active,,0,0,[],Trade
29266,"spot lights","2 → 2011 → 20002 → 29266",4,Active,,0,0,[],Trade
20011,"track lighting","2 → 2011 → 20002 → 20011",4,Active,,0,0,[],Trade
29257,"track heads and pendants","2 → 2011 → 20002 → 20011 → 29257",5,Active,,0,0,[],Trade
29258,"track lighting accessories","2 → 2011 → 20002 → 20011 → 29258",5,Active,,0,0,[],Trade
29259,"track lighting kits","2 → 2011 → 20002 → 20011 → 29259",5,Active,,0,0,[],Trade
29260,"tracks and rails","2 → 2011 → 20002 → 20011 → 29260",5,Active,,0,0,[],Trade
16013,"kids lighting","2 → 2011 → 16013",3,Active,,0,0,[],Trade
29224,"kids ceiling lighting","2 → 2011 → 16013 → 29224",4,Active,,0,0,[],Trade
29225,"kids lamps","2 → 2011 → 16013 → 29225",4,Active,,0,0,[],Trade
29398,lamps,"2 → 2011 → 29398",3,Active,,0,0,[],Trade
29228,"desk lamps","2 → 2011 → 29398 → 29228",4,Active,,0,0,[],Trade
20004,"floor lamps","2 → 2011 → 29398 → 20004",4,Active,63,5,20,[],Trade
29226,"lamp sets","2 → 2011 → 29398 → 29226",4,Active,,0,0,[],Trade
29227,"piano lamps","2 → 2011 → 29398 → 29227",4,Active,,0,0,[],Trade
20010,"table lamps","2 → 2011 → 29398 → 20010",4,Active,65,5,20,[],Trade
29240,"lighting hardware and accessories","2 → 2011 → 29240",3,Active,,0,0,[],Trade
29239,"ceiling fan accessories","2 → 2011 → 29240 → 29239",4,Active,,0,0,[],Trade
29243,"ceiling medallions","2 → 2011 → 29240 → 29243",4,Active,81,5,28,[],Trade
29242,"lamp bases","2 → 2011 → 29240 → 29242",4,Active,,0,0,[],Trade
20005,"lamp shades","2 → 2011 → 29240 → 20005",4,Active,,0,0,[],Trade
20006,"light bulbs","2 → 2011 → 29240 → 20006",4,Active,,0,0,[],Trade
29233,"compact fluorescent bulbs","2 → 2011 → 29240 → 20006 → 29233",5,Active,,0,0,[],Trade
29234,"fluorescent tubes","2 → 2011 → 29240 → 20006 → 29234",5,Active,,0,0,[],Trade
29235,"halogen bulbs","2 → 2011 → 29240 → 20006 → 29235",5,Active,,0,0,[],Trade
29236,"incandescent bulbs","2 → 2011 → 29240 → 20006 → 29236",5,Active,,0,0,[],Trade
29237,"krypton and xenon bulbs","2 → 2011 → 29240 → 20006 → 29237",5,Active,,0,0,[],Trade
29238,"led bulbs","2 → 2011 → 29240 → 20006 → 29238",5,Active,,0,0,[],Trade
29245,"lighting globes and shades","2 → 2011 → 29240 → 29245",4,Active,,0,0,[],Trade
29241,"lighting hardware","2 → 2011 → 29240 → 29241",4,Active,,0,0,[],Trade
29244,"timers and lighting controls","2 → 2011 → 29240 → 29244",4,Active,,0,0,[],Trade
29261,night-lights,"2 → 2011 → 29261",3,Active,,0,0,[],Trade
29246,"novelty lighting","2 → 2011 → 29246",3,Active,,0,0,[],Trade
23017,"outdoor lighting","2 → 2011 → 23017",3,Active,,0,0,[],Trade
29229,"landscape lighting","2 → 2011 → 23017 → 29229",4,Active,,0,0,[],Trade
29230,"deck lighting","2 → 2011 → 23017 → 29229 → 29230",5,Active,,0,0,[],Trade
29231,"inground and well lights","2 → 2011 → 23017 → 29229 → 29231",5,Active,,0,0,[],Trade
29232,"path lights","2 → 2011 → 23017 → 29229 → 29232",5,Active,,0,0,[],Trade
29263,"stair and step lights","2 → 2011 → 23017 → 29229 → 29263",5,Active,,0,0,[],Trade
29249,"outdoor flood and spot lights","2 → 2011 → 23017 → 29249",4,Active,,0,0,[],Trade
29687,"outdoor floor lamps","2 → 2011 → 23017 → 29687",4,Active,,0,0,[],Trade
29248,"outdoor flush-mount ceiling lighting","2 → 2011 → 23017 → 29248",4,Active,,0,0,[],Trade
29588,"outdoor hanging lights","2 → 2011 → 23017 → 29588",4,Active,103,5,25,[],Trade
29250,"outdoor rope and string lights","2 → 2011 → 23017 → 29250",4,Active,,0,0,[],Trade
29688,"outdoor table lamps","2 → 2011 → 23017 → 29688",4,Active,,0,0,[],Trade
29251,"outdoor wall lights and sconces","2 → 2011 → 23017 → 29251",4,Active,82,5,25,[],Trade
29252,"post lights","2 → 2011 → 23017 → 29252",4,Active,,0,0,[],Trade
29247,"undercabinet lighting","2 → 2011 → 29247",3,Active,,0,0,[],Trade
20012,"wall lighting","2 → 2011 → 20012",3,Active,,0,0,[],Trade
20001,"bathroom vanity lighting","2 → 2011 → 20012 → 20001",4,Active,62,5,25,[],Trade
29262,"display and picture lights","2 → 2011 → 20012 → 29262",4,Active,,0,0,[],Trade
29264,"swing arm wall lamps","2 → 2011 → 20012 → 29264",4,Active,83,5,26,[],Trade
29265,"wall sconces","2 → 2011 → 20012 → 29265",4,Active,39,5,24,[],Trade
2014,"outdoor products","2 → 2014",2,Active,,0,0,[],Trade
29590,"aboveground swimming pools","2 → 2014 → 29590",3,Active,401,5,24,[],Trade
29591,"backyard play","2 → 2014 → 29591",3,Active,402,5,20,[],Trade
23006,"kids playsets and swing sets","2 → 2014 → 29591 → 23006",4,Active,,0,0,[],Trade
29592,"outdoor and lawn games","2 → 2014 → 29591 → 29592",4,Active,,0,0,[],Trade
23005,"outdoor playhouses","2 → 2014 → 29591 → 23005",4,Active,,0,0,[],Trade
29593,"sandboxes and sand toys","2 → 2014 → 29591 → 29593",4,Active,,0,0,[],Trade
29595,"trampoline accessories","2 → 2014 → 29591 → 29595",4,Active,,0,0,[],Trade
29594,trampolines,"2 → 2014 → 29591 → 29594",4,Active,,0,0,[],Trade
29598,chimineas,"2 → 2014 → 29598",3,Active,404,5,27,[],Trade
29596,"deck tiles and planks","2 → 2014 → 29596",3,Active,403,5,19,[],Trade
29599,"fire pit accessories","2 → 2014 → 29599",3,Active,405,5,24,[],Trade
23007,"fire pits","2 → 2014 → 23007",3,Active,366,5,15,[],Trade
29600,"firewood racks","2 → 2014 → 29600",3,Active,406,5,24,[],Trade
29601,"gardening and lawn care","2 → 2014 → 29601",3,Active,407,5,15,[],Trade
29602,"bulbs and seeds","2 → 2014 → 29601 → 29602",4,Active,,0,0,[],Trade
29309,"compost bins","2 → 2014 → 29601 → 29309",4,Active,,0,0,[],Trade
23016,"gardening tools","2 → 2014 → 29601 → 23016",4,Active,,0,0,[],Trade
29603,"forks rakes and hoes","2 → 2014 → 29601 → 23016 → 29603",5,Active,,0,0,[],Trade
29615,"gardening accessories","2 → 2014 → 29601 → 23016 → 29615",5,Active,,0,0,[],Trade
29607,"gardening gloves","2 → 2014 → 29601 → 23016 → 29607",5,Active,,0,0,[],Trade
29604,"gardening hand tools","2 → 2014 → 29601 → 23016 → 29604",5,Active,,0,0,[],Trade
29605,"pruning tools","2 → 2014 → 29601 → 23016 → 29605",5,Active,,0,0,[],Trade
29606,"shovels and spades","2 → 2014 → 29601 → 23016 → 29606",5,Active,,0,0,[],Trade
29614,"wheelbarrows and garden carts","2 → 2014 → 29601 → 23016 → 29614",5,Active,,0,0,[],Trade
23023,"outdoor pots and planters","2 → 2014 → 29601 → 23023",4,Active,40,5,18,[],Trade
23038,"outdoor power equipment","2 → 2014 → 29601 → 23038",4,Active,,0,0,[],Trade
29609,"planter hardware and accessories","2 → 2014 → 29601 → 29609",4,Active,,0,0,[],Trade
29608,"sprayers and spreaders","2 → 2014 → 29601 → 29608",4,Active,,0,0,[],Trade
23013,"watering and irrigation equipment","2 → 2014 → 29601 → 23013",4,Active,,0,0,[],Trade
29610,"garden hoses","2 → 2014 → 29601 → 23013 → 29610",5,Active,,0,0,[],Trade
29612,"rain barrels","2 → 2014 → 29601 → 23013 → 29612",5,Active,,0,0,[],Trade
29611,sprinklers,"2 → 2014 → 29601 → 23013 → 29611",5,Active,,0,0,[],Trade
29613,"watering cans","2 → 2014 → 29601 → 23013 → 29613",5,Active,,0,0,[],Trade
23012,"home fencing and gates","2 → 2014 → 23012",3,Active,367,5,24,[],Trade
23015,"hot tub and pool supplies","2 → 2014 → 23015",3,Active,369,5,22,[],Trade
29630,"hot tub and pool accessories","2 → 2014 → 23015 → 29630",4,Active,,0,0,[],Trade
29696,"outdoor showers","2 → 2014 → 23015 → 29696",4,Active,106,5,16,[],Trade
29628,"pool chemicals and cleaning tools","2 → 2014 → 23015 → 29628",4,Active,,0,0,[],Trade
29627,"pool pumps and filters","2 → 2014 → 23015 → 29627",4,Active,,0,0,[],Trade
29629,"pool toys and floats","2 → 2014 → 23015 → 29629",4,Active,,0,0,[],Trade
29616,"hot tubs","2 → 2014 → 29616",3,Active,408,5,23,[],Trade
23014,"landscaping stones and pavers","2 → 2014 → 23014",3,Active,368,5,21,[],Trade
29101,"outdoor cooking","2 → 2014 → 29101",3,Active,376,5,28,[],Trade
29102,"grill tools & accessories","2 → 2014 → 29101 → 29102",4,Active,,0,0,[],Trade
29103,"outdoor cookers & fryers","2 → 2014 → 29101 → 29103",4,Active,,0,0,[],Trade
23001,"outdoor grills","2 → 2014 → 29101 → 23001",4,Active,,0,0,[],Trade
29104,"outdoor pizza ovens","2 → 2014 → 29101 → 29104",4,Active,,0,0,[],Trade
29105,smokers,"2 → 2014 → 29101 → 29105",4,Active,,0,0,[],Trade
23018,"outdoor decor","2 → 2014 → 23018",3,Active,370,5,23,[],Trade
23029,"bird baths","2 → 2014 → 23018 → 23029",4,Active,,0,0,[],Trade
23028,"bird feeders","2 → 2014 → 23018 → 23028",4,Active,,0,0,[],Trade
23030,birdhouses,"2 → 2014 → 23018 → 23030",4,Active,,0,0,[],Trade
